
/*Log generado con una ganancia de 33 (330k) - ADC1 - actuador T*/

Reposo
Calibrando
Offset: 318
MEDIDAS OBTENIDAS RAW value
319,319,319,319,318,319,319,318,318,318,
318,319,318,318,318,318,318,318,318,318,
318,318,318,318,318,318,318,318,316,318,
316,316,316,318,316,318,318,318,318,318,
318,318,318,319,319,318,319,318,319,319,
319,319,319,319,319,319,319,319,319,319,
319,319,319,319,319,319,319,319,319,318,
319,318,319,318,318,316,316,312,312,312,
304,304,287,287,286,255,255,255,252,240,
227,224,199,192,159,127,112,79,56,15,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,1,1,1,3,3,3,3,3,3,
3,7,3,7,7,7,7,7,7,7,
7,7,7,7,7,15,15,15,15,15,
15,15,15,15,15,24,15,24,24,24,
24,28,28,28,28,28,30,30,30,30,
31,31,31,31,31,31,31,30,30,28,
31,31,31,31,31,31,31,30,30,28,
MEDIDAS OBTENIDAS RAW value
31,31,31,31,31,31,31,30,30,28,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,1,0,0,0,
0,1,1,1,1,1,0,1,0,1,
0,1,1,1,1,1,1,1,1,1,
1,1,3,1,3,3,3,3,1,3,
3,3,3,3,3,3,1,3,1,1,
1,1,1,1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,1,1,
1,1,1,3,1,3,3,3,3,3,
3,3,7,7,7,7,7,7,7,7,
7,7,7,7,7,15,15,15,15,15,
15,15,15,15,15,15,24,24,24,24,
28,24,28,28,28,30,30,30,30,31,
30,31,30,31,30,31,31,30,28,28,
30,31,30,31,30,31,31,30,28,28,
MEDIDAS OBTENIDAS RAW value
30,31,30,31,30,31,31,30,28,28,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,1,0,0,0,
0,0,0,0,1,0,1,1,1,1,
1,1,1,1,1,1,1,1,3,1,
