/*Log generado con una ganancia de 33 (330k) - ADC0 - actuador T*/

MEDIDAS OBTENIDAS RAW value
1,1,1,1,1,0,1,0,1,1,
7,7,7,7,7,7,7,7,7,7,
7,3,7,3,7,3,7,3,7,3,
7,7,7,7,7,7,7,7,7,7,
7,7,7,7,7,7,7,7,7,7,
7,7,7,7,7,7,7,7,7,7,
7,7,3,7,7,7,7,7,7,7,
7,7,7,7,7,7,15,7,7,7,
7,7,7,7,7,7,7,7,7,7,
7,7,7,7,7,7,7,7,7,7,
7,7,7,7,7,7,7,7,7,7,
7,7,7,7,7,7,7,7,7,7,
7,7,7,7,7,7,7,7,7,7,
7,7,7,7,7,7,7,7,7,7,
7,7,7,7,7,7,3,15,7,15,
7,7,7,7,7,7,7,7,7,7,
7,7,7,7,7,7,7,7,7,7,
7,7,7,7,7,7,7,7,7,7,
15,7,7,7,7,7,7,7,7,7,
7,7,7,7,7,7,7,7,7,7,
7,7,7,7,7,7,7,7,7,7,
MEDIDAS OBTENIDAS RAW value
7,7,7,7,7,7,7,7,7,7,
7,7,7,7,7,7,7,7,7,7,
7,3,7,7,3,7,3,7,3,7,
7,7,7,7,7,7,7,7,7,7,
7,7,7,7,7,7,7,7,7,7,
7,7,7,7,7,7,15,7,7,7,
7,7,7,7,3,7,7,7,7,7,
7,7,7,7,7,7,7,7,7,7,
7,7,7,7,7,7,7,15,7,7,
7,7,7,7,7,7,7,7,7,7,
7,3,7,7,7,7,7,7,7,7,
7,7,7,7,7,7,7,7,7,7,
7,7,7,7,7,7,7,7,7,7,
15,7,7,0,7,7,3,7,7,15,
7,15,7,7,7,3,7,7,7,15,
7,7,7,7,7,7,7,7,7,7,
7,7,7,7,7,7,7,7,7,7,
7,7,7,7,7,7,7,7,7,7,
7,7,7,7,7,7,7,7,7,7,
7,7,7,7,7,7,7,3,7,7,
7,7,7,7,7,7,7,3,7,7,
MEDIDAS OBTENIDAS RAW value
7,7,7,7,7,7,7,3,7,7,
