Reposo
Calibrando
Offset: 0
MEDIDAS OBTENIDAS RAW value
0,0,1,0,3,0,0,0,1,0,
0,3,7,0,7,7,0,3,15,3,
1,31,31,39,39,31,56,56,56,71,
112,126,126,127,127,152,176,192,159,192,
184,193,207,225,224,48,248,252,255,287,
316,287,304,352,327,319,359,384,412,384,
387,408,415,448,448,451,463,480,483,487,
504,519,527,543,560,591,575,604,608,608,
624,639,655,668,671,688,768,705,768,768,
768,768,796,783,798,799,799,816,799,799,
824,799,799,828,816,799,816,799,816,824,
816,807,830,816,799,824,816,824,824,816,
816,824,824,799,824,828,896,799,824,864,
824,824,831,896,824,828,847,831,816,816,
896,831,828,847,831,828,799,864,824,824,
839,824,828,824,824,830,828,824,824,830,
824,828,824,828,828,828,828,831,831,824,
824,831,830,828,828,828,824,828,824,824,
831,831,831,830,824,824,830,831,830,831,
828,831,831,830,831,830,824,839,828,824,
828,831,831,830,831,830,824,839,828,824,
MEDIDAS OBTENIDAS RAW value
828,831,831,830,831,830,824,839,828,824,
0,1,7,1,15,3,1,0,1,7,
15,31,31,48,39,48,56,56,62,60,
112,124,159,127,127,127,159,167,143,159,
192,248,193,224,248,240,225,255,287,255,
287,312,312,319,384,327,353,359,384,384,
385,399,414,448,448,463,455,480,480,496,
508,527,540,540,551,572,575,575,608,611,
624,639,655,671,679,679,704,768,768,768,
768,783,775,783,799,799,799,799,816,799,
824,824,799,816,799,824,799,831,824,824,
799,816,830,816,816,816,824,831,824,816,
830,828,816,807,824,799,796,828,816,798,
831,824,807,828,824,831,847,824,856,816,
816,799,824,824,828,824,816,824,824,824,
828,824,824,830,824,824,830,824,824,824,
828,824,831,828,831,839,824,816,830,828,
831,830,828,856,828,824,828,831,824,839,
828,824,828,828,831,847,830,824,824,828,
828,828,828,828,828,831,824,831,831,768,
828,828,828,828,828,831,824,831,831,768,
MEDIDAS OBTENIDAS RAW value
828,828,828,828,828,831,824,831,831,768,
7,0,24,0,0,1,3,1,3,0,
24,31,30,39,35,48,56,56,56,62,
112,120,124,127,127,156,159,159,159,184,
193,195,216,225,224,240,252,255,255,255,
286,287,295,319,319,352,355,368,384,384,
384,399,419,432,448,463,455,480,487,504,
511,527,542,543,568,572,575,600,611,615,
632,632,655,671,639,688,768,704,768,768,
768,769,783,775,831,798,799,799,799,799,
799,799,799,807,799,816,816,799,816,816,
799,799,799,799,816,799,799,807,828,816,
824,824,807,816,799,816,824,824,824,816,
816,824,816,824,824,824,824,824,816,828,
